,配管表,,,,,,,,,,,,,,,,,,,,,,
,配管種類,,,,,,,,,,,,,,,,,,,,,,
,Size,,,,,,,Outer Diameter,,Inner Diameter,,Thickness,,Unit Weight,,減圧弁の騒音計算に使用,,,,,,,
,,,,,,,,mm,in,mm,in,mm,in,kg/m,lb/ft,For SPL,,,,,,,
QS_PIPETABLE,GradeCO,SizeCO,SizeType,PipeGrade,Metric,Inch,DIN,OD_M,OD_I,ID_M,ID_I,Thick_M,Thick_I,Weight_M,Weight_I,Sa,A,B,,,,,
,4,80,0,JIS-STPG Sch80,80A,NPS3,DN80,89.1,3.50787401574803,73.9,2.90944881889764,7.6,0.299212598425197,15.3,10.2823834196891,20.5,599,622,,,,,
,4,100,0,JIS-STPG Sch80,100A,NPS4,DN100,114.3,4.5,97.1,3.82283464566929,8.6,0.338582677165354,22.4,15.053946967388,21,557,593,,,,,
,4,125,0,JIS-STPG Sch80,125A,NPS5,DN125,139.8,5.50393700787402,120.8,4.75590551181102,9.5,0.374015748031496,30.5,20.4975617189881,22,472,529,,,,,
,4,150,0,JIS-STPG Sch80,150A,NPS6,DN150,165.2,6.50393700787402,143.2,5.63779527559055,11,0.433070866141732,41.8,28.0917403230722,23,472,512,,,,,
,4,200,0,JIS-STPG Sch80,200A,NPS8,DN200,216.3,8.51574803149607,190.9,7.51574803149606,12.7,0.5,63.8,42.8768668088997,24.5,449,512,,,,,
,4,250,0,JIS-STPG Sch80,250A,NPS10,DN250,267.4,10.5275590551181,237.2,9.33858267716535,15.1,0.594488188976378,93.9,63.1056080463273,24.5,405,465,,,,,
,4,300,0,JIS-STPG Sch80,300A,NPS12,DN300,318.5,12.5393700787402,283.7,11.1692913385827,17.4,0.68503937007874,129,86.6946053032612,24.5,390,455,,,,,
,4,350,0,JIS-STPG Sch80,350A,NPS14,DN350,355.6,14,317.6,12.503937007874,19,0.748031496062992,158,106.184090216397,25,390,455,,,,,
,4,400,0,JIS-STPG Sch80,400A,NPS16,DN400,406.4,16,363.6,14.3149606299213,21.4,0.84251968503937,203,136.426394391954,25,371,441,,,,,
,4,450,0,JIS-STPG Sch80,450A,NPS18,DN450,457.2,18,409.6,16.1259842519685,23.8,0.937007874015748,254,170.701005790917,25,371,441,,,,,
,4,500,0,JIS-STPG Sch80,500A,NPS20,DN500,508,20,455.6,17.9370078740158,26.2,1.03149606299213,311,209.007924413289,27.5,360,433,,,,,
,5,6,1,ANSI Sch40,6A,NPS1/8,DN6,10.287,0.405,6.8326,0.269,1.7272,0.068,0.357115646258503,0.24,14.5,1137,1087,,,,,
,5,8,1,ANSI Sch40,8A,NPS1/4,DN8,13.716,0.54,9.2456,0.364,2.2352,0.088,0.624952380952381,0.42,14.5,1137,1087,,,,,
,5,10,1,ANSI Sch40,10A,NPS3/8,DN10,17.145,0.675,12.5222,0.493,2.3114,0.091,0.848149659863945,0.57,14.5,1137,1087,,,,,
,5,15,1,ANSI Sch40,15A,NPS1/2,DN15,21.336,0.84,15.7988,0.622,2.7686,0.109,1.26478458049887,0.85,14.5,1137,1087,,,,,
,5,20,1,ANSI Sch40,20A,NPS3/4,DN20,26.67,1.05,20.9296,0.824,2.8702,0.113,1.68141950113379,1.13,14.5,1137,976,,,,,
,5,25,1,ANSI Sch40,25A,NPS1,DN25,33.401,1.315,26.6446,1.049,3.3782,0.133,2.49980952380952,1.68,14.5,987,889,,,,,
,5,32,1,ANSI Sch40,32A,NPS1 1/4,DN32,42.164,1.66,35.052,1.38,3.556,0.14,3.37771882086168,2.27,15,828,778,,,,,
,5,40,1,ANSI Sch40,40A,NPS1 1/2,DN40,48.26,1.9,40.894,1.61,3.683,0.145,4.04731065759637,2.72,15,744,725,,,,,
,5,50,1,ANSI Sch40,50A,NPS2,DN50,60.325,2.375,52.5018,2.067,3.9116,0.154,5.43113378684807,3.65,15.5,744,725,,,,,
,5,65,1,ANSI Sch40,65A,NPS2 1/2,DN65,73.025,2.875,62.7126,2.469,5.1562,0.203,8.61541496598639,5.79,16,599,622,,,,,
,5,80,1,ANSI Sch40,80A,NPS3,DN80,88.9,3.5,77.9272,3.068,5.4864,0.216,11.2789024943311,7.58,18,599,622,,,,,
,5,100,1,ANSI Sch40,100A,NPS4,DN100,114.3,4.5,102.2604,4.026,6.0198,0.237,16.0553242630385,10.79,18.5,557,593,,,,,
,5,125,1,ANSI Sch40,125A,NPS5,DN125,141.3002,5.563,128.1938,5.047,6.5532,0.258,21.7542947845805,14.62,19,472,529,,,,,
,5,150,1,ANSI Sch40,150A,NPS6,DN150,168.275,6.625,154.051,6.065,7.112,0.28,28.2270158730159,18.97,20,472,512,,,,,
,5,200,1,ANSI Sch40,200A,NPS8,DN200,219.075,8.625,202.7174,7.981,8.1788,0.322,42.4818820861678,28.55,21,449,512,,,,,
,5,250,1,ANSI Sch40,250A,NPS10,DN250,273.05,10.75,254.508,10.02,9.271,0.365,60.2335056689342,40.48,21,405,465,,,,,
,5,300,1,ANSI Sch40,300A,NPS12,DN300,323.85,12.75,303.2252,11.938,10.3124,0.406,79.6367891156463,53.52,21,390,455,,,,,
,5,350,1,ANSI Sch40,350A,NPS14,DN350,355.6,14,333.3496,13.124,11.1252,0.438,94.3975691609977,63.44,21.5,390,455,,,,,
,5,400,1,ANSI Sch40,400A,NPS16,DN400,406.4,16,381,15,12.7,0.5,123.160258503401,82.77,21.5,371,441,,,,,
,5,450,1,ANSI Sch40,450A,NPS18,DN450,457.2,18,428.6504,16.876,14.2748,0.562,155.74706122449,104.67,21.5,371,441,,,,,
,5,500,1,ANSI Sch40,500A,NPS20,DN500,508,20,477.8248,18.812,15.0876,0.594,183.185446712018,123.11,22,360,433,,,,,
,6,6,1,ANSI Sch80,6A,NPS1/8,DN6,10.287,0.405,5.461,0.215,2.413,0.095,0.461274376417234,0.31,17,1137,1087,,,,,
,6,8,1,ANSI Sch80,8A,NPS1/4,DN8,13.716,0.54,7.6708,0.302,3.0226,0.119,0.803510204081633,0.54,17,1137,1087,,,,,
,6,10,1,ANSI Sch80,10A,NPS3/8,DN10,17.145,0.675,10.7442,0.423,3.2004,0.126,1.10110657596372,0.74,17,1137,1087,,,,,
,6,15,1,ANSI Sch80,15A,NPS1/2,DN15,21.336,0.84,13.8684,0.546,3.7338,0.147,1.62190022675737,1.09,17,1137,1087,,,,,
,6,20,1,ANSI Sch80,20A,NPS3/4,DN20,26.67,1.05,18.8468,0.742,3.9116,0.154,2.18733333333333,1.47,17,1137,976,,,,,
,6,25,1,ANSI Sch80,25A,NPS1,DN25,33.401,1.315,24.3078,0.957,4.5466,0.179,3.22892063492063,2.17,17,987,889,,,,,
,6,32,1,ANSI Sch80,32A,NPS1 1/4,DN32,42.164,1.66,32.4612,1.278,4.8514,0.191,4.46394557823129,3,17,828,778,,,,,
,6,40,1,ANSI Sch80,40A,NPS1 1/2,DN40,48.26,1.9,38.1,1.5,5.08,0.2,5.40137414965986,3.63,17.5,744,725,,,,,
,6,50,1,ANSI Sch80,50A,NPS2,DN50,60.325,2.375,49.2506,1.939,5.5372,0.218,7.46966893424036,5.02,18,744,725,,,,,
,6,65,1,ANSI Sch80,65A,NPS2 1/2,DN65,73.025,2.875,59.0042,2.323,7.0104,0.276,11.3979410430839,7.66,19,599,622,,,,,
,6,80,1,ANSI Sch80,80A,NPS3,DN80,88.9,3.5,73.66,2.9,7.62,0.3,15.2518140589569,10.25,20.5,599,622,,,,,
,6,100,1,ANSI Sch80,100A,NPS4,DN100,114.3,4.5,97.1804,3.826,8.5598,0.337,22.2899682539683,14.98,21,557,593,,,,,
